id,Umur,Kelas Pekerja,Berat Akhir,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Jam per Minggu,Gaji
3898,2,8,139743,3,8,1,5,0,20.0,0
3899,3,3,264436,2,9,2,2,0,40.0,0
3900,3,8,222247,0,5,4,12,1,40.0,1
3901,3,3,258819,2,9,2,6,1,40.0,0
3902,2,8,176673,3,8,0,3,0,40.0,0
3903,1,8,211527,3,12,0,5,1,30.0,0
3904,2,8,30690,1,3,0,10,1,10.0,0
3905,1,5,201815,2,9,0,5,0,30.0,0
3906,2,8,168232,3,12,4,5,1,40.0,1
3907,2,2,209344,3,8,2,5,0,15.0,0
3908,1,8,182701,3,8,0,10,0,12.0,0
3909,1,8,431551,0,5,4,8,1,35.0,0
3910,1,8,129624,3,12,4,2,1,40.0,1
3911,2,8,178780,1,11,4,2,1,45.0,1
3912,1,8,31290,3,8,4,5,0,40.0,1
3913,3,8,266529,2,9,4,11,1,45.0,1
3914,1,8,206399,3,8,0,3,0,40.0,0
3915,2,8,45156,3,8,0,3,1,41.0,0
3916,3,8,133144,3,8,4,10,1,20.0,0
3917,1,4,230200,3,12,4,10,0,40.0,0
3918,2,8,344920,3,12,0,5,0,20.0,0
3919,2,8,105138,3,8,2,12,1,50.0,0
3920,3,8,238959,2,9,4,5,1,45.0,1
3921,3,2,78104,3,8,4,2,1,45.0,0
3922,1,8,183751,0,6,4,7,1,65.0,0
3923,3,3,120617,3,8,1,6,0,40.0,0
3924,1,4,212232,2,9,4,2,1,40.0,1
3925,4,8,111095,3,8,4,12,1,16.0,0
3926,2,8,97419,3,8,4,6,0,40.0,0
3927,2,8,180599,3,8,0,7,1,40.0,1
3928,2,8,51506,3,8,4,2,1,40.0,0
3929,2,8,195554,1,3,2,10,1,40.0,0
3930,3,8,164332,3,8,4,9,0,15.0,0
3931,3,5,411700,3,8,4,5,1,40.0,1
3932,2,8,89202,3,12,0,11,1,50.0,0
3933,3,1,51620,2,15,4,11,1,60.0,0
3934,2,8,247750,3,8,3,10,1,40.0,0
3935,2,8,272960,1,11,4,13,1,42.0,1
3936,1,8,286734,2,9,0,5,0,35.0,0
3937,2,8,172664,2,9,4,2,1,70.0,1
3938,1,1,321313,3,8,0,7,1,40.0,0
3939,1,8,356133,2,9,0,11,0,40.0,0
3940,3,4,32694,2,15,4,11,1,40.0,1
3941,4,8,214469,3,8,3,5,0,13.0,0
3942,1,8,65278,3,8,4,13,1,40.0,1
3943,2,4,86912,2,15,4,11,1,50.0,1
3944,1,8,180168,3,12,2,11,0,38.0,0
3945,3,2,148532,3,12,4,9,1,60.0,1
3946,3,1,104626,3,14,4,11,1,32.0,1
3947,2,5,45937,3,12,4,11,0,48.0,1
3948,1,8,211199,0,5,0,7,1,40.0,0
3949,2,8,252897,1,11,0,5,0,40.0,1
3950,2,3,152021,0,6,2,10,0,30.0,0
3951,2,2,126738,1,11,0,8,1,50.0,0
3952,2,1,160131,2,9,2,7,1,40.0,0
3953,1,8,309170,3,8,0,4,1,40.0,0
3954,3,1,149220,2,9,4,8,1,75.0,0
3955,1,8,245297,2,9,0,10,0,35.0,0
3956,2,8,279323,3,8,4,5,1,40.0,0
3957,2,8,172186,2,9,1,7,1,40.0,0
3958,2,8,226311,3,12,0,9,0,40.0,0
3959,1,8,98287,3,8,4,9,1,50.0,0
3960,1,8,195602,2,9,4,13,1,45.0,0
3961,1,0,151989,1,10,2,0,0,40.0,0
3962,2,8,237091,3,8,4,1,0,20.0,0
3963,1,8,96585,3,8,0,4,1,30.0,0
3964,1,8,212495,3,12,0,2,1,40.0,0
3965,2,8,343579,0,1,5,8,1,12.0,0
3966,2,8,254493,2,9,4,9,1,44.0,0
3967,3,1,368797,2,13,4,9,1,40.0,1
3968,2,8,125833,3,12,4,5,1,40.0,0
3969,2,5,223267,2,9,2,6,1,72.0,0
3970,2,8,269605,3,8,0,2,1,32.0,0
3971,3,8,115284,2,13,4,7,1,40.0,1
3972,2,8,55567,3,12,4,11,0,40.0,1
3973,2,8,200401,3,8,1,12,1,25.0,0
3974,1,8,190385,3,12,4,10,0,40.0,1
3975,2,8,49298,3,8,2,9,1,50.0,0
3976,2,8,147099,3,12,4,11,0,5.0,0
3977,1,8,274690,3,12,0,5,1,45.0,0
3978,2,8,31023,3,8,4,7,1,51.0,0
3979,1,8,107658,2,9,0,13,0,10.0,0
3980,3,1,30008,0,5,4,8,1,35.0,0
3981,2,8,182217,2,9,4,10,0,40.0,0
3982,2,8,173001,2,9,4,13,0,40.0,1
3983,2,8,462180,3,14,4,11,1,60.0,1
3984,1,8,203160,3,12,0,4,1,28.0,0
3985,1,8,197380,1,11,0,11,1,40.0,0
3986,3,8,186256,2,9,4,5,1,40.0,0
3987,2,1,50096,2,9,4,8,1,80.0,0
3988,3,8,88073,3,12,2,13,0,50.0,0
3989,2,8,297485,3,12,2,2,0,40.0,0
3990,2,8,320744,3,8,0,7,1,50.0,0
3991,3,8,182907,3,8,4,12,1,55.0,0
3992,1,8,308647,1,10,4,13,1,40.0,1
3993,2,5,328606,3,8,2,4,1,40.0,0
3994,3,8,167886,2,9,4,9,1,40.0,1
3995,2,8,94113,2,9,2,2,1,45.0,0
3996,2,8,50880,2,9,4,7,1,40.0,0
3997,2,8,313830,3,8,0,11,0,40.0,0
3998,1,8,332194,3,8,0,4,1,20.0,0
3999,1,8,214387,3,8,0,3,1,40.0,0
4000,1,8,263728,3,12,4,7,1,40.0,0
4001,3,3,317690,2,13,4,2,1,60.0,1
4002,1,8,218782,0,5,0,4,1,40.0,0
4003,2,3,210164,2,9,4,7,1,40.0,0
4004,2,8,298995,2,9,0,13,0,50.0,0
4005,3,5,89334,3,12,4,11,1,40.0,0
4006,1,4,208826,2,15,0,11,0,99.0,0
4007,3,8,31807,2,9,0,2,0,40.0,0
4008,1,8,370990,2,9,0,9,1,40.0,0
4009,1,3,168740,3,8,4,6,1,40.0,1
4010,1,8,122485,3,8,0,7,1,40.0,0
4011,1,8,354351,3,12,0,11,1,40.0,0
4012,1,8,214956,0,6,0,2,1,45.0,0
4013,1,3,194740,3,12,4,6,1,40.0,0
4014,2,8,290521,3,8,3,2,0,40.0,0
4015,2,1,143078,1,10,0,10,1,40.0,0
4016,1,8,218215,2,9,0,5,0,40.0,0
4017,2,8,133974,1,10,2,9,0,40.0,0
4018,1,8,195508,3,12,4,9,1,45.0,0
4019,1,8,249315,3,8,4,9,1,60.0,0
4020,2,8,129150,2,9,4,11,1,20.0,1
4021,2,8,317434,3,8,0,2,1,40.0,0
4022,2,2,67671,3,8,4,2,1,50.0,1
4023,2,8,168906,2,9,2,10,0,55.0,0
4024,3,8,266091,3,12,0,11,0,45.0,0
4025,2,8,222596,3,12,4,2,1,50.0,1
4026,2,8,362835,3,12,4,9,1,60.0,1
4027,1,8,368949,2,9,4,4,1,40.0,1
4028,1,8,184440,2,9,4,3,1,40.0,0
4029,1,8,143604,2,9,0,10,0,29.0,0
4030,3,8,143953,3,12,4,11,1,40.0,1
4031,1,8,450200,2,9,0,10,1,30.0,0
4032,3,8,419712,3,8,4,12,1,40.0,0
4033,1,8,238474,2,9,0,9,1,25.0,0
4034,1,0,249147,3,8,0,0,1,30.0,0
4035,2,1,123088,3,8,4,7,1,50.0,0
4036,1,8,70034,2,9,0,10,1,40.0,0
4037,1,0,318056,2,9,0,0,0,40.0,0
4038,3,8,113080,1,3,2,7,1,40.0,0
4039,2,5,409464,3,8,2,7,1,40.0,0
4040,3,1,71046,3,12,4,8,1,60.0,1
4041,1,8,116539,3,12,4,2,1,55.0,1
4042,1,8,113936,3,8,0,4,1,40.0,0
4043,4,1,92298,3,12,4,2,1,10.0,0
4044,2,2,116358,3,12,4,9,1,50.0,1
4045,2,2,115411,1,11,4,2,1,65.0,1
4046,1,8,354201,3,8,0,10,1,40.0,0
4047,2,8,133758,3,8,2,2,0,40.0,0
4048,2,2,191712,2,13,4,11,1,55.0,1
4049,3,3,38573,1,11,4,13,1,45.0,1
4050,1,2,218407,2,9,0,2,1,70.0,0
4051,1,3,214385,2,13,0,11,0,35.0,0
4052,1,8,408385,0,5,0,4,1,40.0,0
4053,1,8,135521,1,10,0,4,1,28.0,0
4054,3,8,195015,3,8,0,5,0,40.0,0
4055,2,8,190297,1,3,4,7,1,40.0,0
4056,2,8,172709,3,8,2,10,0,40.0,0
4057,2,8,245487,1,3,4,12,1,45.0,0
4058,1,8,198813,3,14,4,11,1,60.0,0
4059,3,3,205718,2,9,4,11,0,24.0,0
4060,1,8,232991,0,2,4,3,1,40.0,0
4061,1,8,150767,2,9,0,3,1,48.0,0
4062,1,8,38444,3,12,0,11,0,10.0,0
4063,1,8,203488,3,12,0,9,1,60.0,0
4064,3,8,154949,3,8,3,3,0,40.0,0
4065,2,8,156815,3,8,2,5,0,40.0,0
4066,2,8,306678,3,8,4,3,1,40.0,0
4067,3,1,101432,3,8,4,9,1,50.0,0
4068,1,8,109414,2,9,0,11,1,40.0,0
4069,2,8,149161,2,9,4,2,1,60.0,0
4070,3,3,489085,3,12,4,11,1,40.0,0
4071,2,8,174386,3,8,0,10,0,30.0,0
4072,3,8,196828,2,9,2,9,0,38.0,1
4073,2,8,166213,3,8,2,13,1,40.0,0
4074,1,8,33616,3,8,0,10,0,35.0,0
4075,2,8,330087,1,11,0,8,1,40.0,0
4076,3,1,71457,3,8,4,12,1,8.0,0
4077,3,8,180920,3,8,4,12,1,40.0,1
4078,1,1,145162,3,12,4,2,1,60.0,1
4079,2,3,166545,3,8,0,5,0,40.0,0
4080,2,8,86709,2,9,0,10,1,45.0,0
4081,3,8,366089,3,12,4,2,1,50.0,1
4082,1,8,107578,3,12,0,5,0,40.0,0
4083,2,8,206297,3,12,4,2,1,48.0,1
4084,1,8,420895,3,8,4,12,1,40.0,0
4085,1,8,240063,3,8,0,12,1,48.0,0
4086,3,5,36489,2,9,4,5,1,40.0,1
4087,2,4,176949,1,11,4,6,1,52.0,0
4088,1,8,65663,3,8,0,3,1,40.0,0
4089,2,8,249935,3,8,4,12,1,44.0,0
4090,1,8,442131,3,8,0,4,0,40.0,0
4091,1,8,188505,3,12,5,11,0,40.0,1
4092,1,4,19513,2,13,0,11,0,40.0,0
4093,2,8,288433,2,9,0,5,0,40.0,0
4094,1,8,31493,3,12,4,13,1,30.0,0
4095,2,8,36376,2,9,4,8,1,60.0,0
4096,2,4,230329,2,15,4,11,1,40.0,1
4097,1,8,221977,2,9,4,5,0,40.0,1
4098,1,1,208577,3,8,0,7,1,50.0,0
4099,2,8,183800,3,12,4,5,1,40.0,1
4100,1,8,319163,2,9,0,12,1,40.0,0
4101,1,8,198210,3,8,0,13,0,40.0,0
4102,2,3,182570,1,11,4,6,1,40.0,1
4103,3,8,275859,3,8,3,7,1,52.0,1
4104,3,8,238017,3,8,3,13,0,54.0,0
4105,3,1,157486,2,13,4,11,1,40.0,1
4106,1,8,342752,0,6,0,10,1,15.0,0
4107,1,8,517000,3,12,0,5,1,35.0,0
4108,2,8,181705,2,9,1,12,1,40.0,0
4109,2,8,350387,3,12,0,11,1,40.0,1
4110,1,3,118500,2,9,2,5,0,40.0,0
4111,1,8,333843,3,8,0,5,0,40.0,0
4112,2,8,42044,0,6,4,12,1,40.0,0
4113,2,8,234807,3,12,2,2,0,45.0,1
4114,1,8,194690,3,8,4,7,1,40.0,0
4115,1,1,132705,3,8,4,7,1,50.0,0
4116,1,8,513719,3,8,1,7,1,40.0,0
4117,3,8,32365,3,12,4,2,1,45.0,1
4118,2,8,279029,3,12,0,7,1,40.0,0
4119,2,8,160120,3,12,4,5,1,40.0,1
4120,3,8,311249,3,8,3,5,0,38.0,0
4121,2,8,154430,3,12,3,11,0,50.0,1
4122,1,8,232392,3,8,0,10,0,40.0,0
4123,1,8,241731,2,9,0,10,1,40.0,0
4124,1,8,142037,0,6,0,4,1,30.0,0
4125,2,8,67065,1,10,4,9,1,40.0,0
4126,1,8,196025,2,15,5,11,1,60.0,0
4127,1,8,194604,3,12,0,9,0,15.0,0
4128,3,5,321865,2,13,4,2,1,40.0,1
4129,2,8,326886,1,10,4,2,1,45.0,1
4130,3,8,157272,3,8,1,9,1,50.0,0
4131,3,8,289436,3,12,4,2,1,60.0,1
4132,2,8,141841,3,12,4,2,1,40.0,1
4133,2,8,162164,0,6,3,7,1,40.0,0
4134,2,5,203836,2,9,4,4,1,50.0,0
4135,2,8,286115,3,8,4,7,1,40.0,1
4136,2,8,36214,3,12,4,2,1,47.0,1
4137,2,2,96509,2,9,4,2,1,60.0,0
4138,1,8,193130,2,9,0,5,0,30.0,0
4139,1,8,217769,2,9,0,10,0,15.0,0
4140,1,8,39623,2,9,0,9,0,25.0,0
4141,2,8,102085,2,9,2,5,0,40.0,0
4142,2,8,61343,2,9,4,9,1,45.0,0
4143,3,8,147322,1,10,4,3,0,40.0,0
4144,3,8,205759,2,15,0,11,1,40.0,0
4145,1,8,295607,0,5,0,12,1,40.0,0
4146,2,8,83545,2,9,4,2,1,65.0,1
4147,1,5,148207,3,8,4,6,1,53.0,0
4148,2,8,382859,1,11,4,2,1,43.0,1
4149,4,8,206232,0,5,4,3,1,50.0,0
4150,3,8,138270,3,8,4,9,0,40.0,0
4151,2,0,184018,2,9,2,0,1,40.0,0
4152,1,8,138976,3,8,0,7,1,48.0,0
4153,2,1,353012,2,15,4,11,1,50.0,1
4154,4,8,86111,2,15,4,11,1,30.0,0
4155,3,8,117932,3,8,2,3,0,40.0,0
4156,1,0,195568,2,9,4,0,0,15.0,1
4157,3,4,39380,3,8,1,10,0,35.0,0
4158,2,8,295334,2,15,4,11,1,60.0,1
4159,2,8,108293,2,9,0,5,0,40.0,0
4160,2,8,408788,1,10,4,11,1,40.0,1
4161,1,8,63861,3,8,2,9,0,34.0,0
4162,2,3,213668,0,6,0,10,1,40.0,0
4163,3,8,88470,2,9,4,10,1,40.0,0
4164,2,8,235847,3,14,4,2,0,40.0,1
4165,3,8,94318,3,12,4,11,1,50.0,1
4166,1,8,209641,2,9,0,11,1,40.0,0
4167,1,8,156025,3,8,2,2,0,40.0,0
4168,1,8,50053,3,8,0,10,1,40.0,0
4169,3,8,175942,2,9,2,2,0,50.0,1
4170,1,8,143436,3,8,0,12,1,40.0,0
4171,2,8,273629,2,13,4,2,1,40.0,1
4172,1,8,67187,3,8,0,4,0,8.0,0
4173,1,1,46015,3,8,4,9,1,50.0,0
4174,1,8,28119,2,9,0,10,0,4.0,0
4175,2,4,456110,0,6,2,12,0,52.0,0
4176,1,8,120268,3,8,0,9,1,40.0,0
4177,1,4,106972,2,13,0,11,0,35.0,0
4178,4,1,29441,1,3,5,8,1,15.0,0
4179,3,0,204577,3,12,4,0,1,60.0,1
4180,1,8,225739,2,9,0,9,1,40.0,0
4181,2,1,26145,1,10,4,9,1,40.0,1
4182,2,8,48268,3,8,4,7,1,40.0,0
4183,1,8,190107,3,12,0,7,1,40.0,0
4184,3,8,180911,0,6,4,6,1,37.0,1
4185,3,3,68898,2,15,4,2,1,55.0,1
4186,1,8,129460,1,4,0,7,1,40.0,0
4187,2,4,175696,3,12,4,2,1,40.0,1
4188,4,0,150264,2,15,4,0,1,20.0,1
4189,1,8,27415,0,6,0,4,1,20.0,0
4190,3,8,185407,2,9,4,8,1,40.0,0
4191,1,8,255252,2,9,0,5,1,30.0,0
4192,2,8,30824,2,13,2,11,0,16.0,0
4193,1,8,179864,3,8,4,3,1,40.0,0
4194,2,1,188563,3,8,4,12,1,55.0,0
4195,1,0,408417,2,9,5,0,1,38.0,0
4196,3,3,346668,2,13,0,11,0,40.0,0
4197,4,0,140282,1,3,4,0,1,8.0,0
4198,2,8,265097,3,8,0,4,1,5.0,0
4199,4,8,82628,1,3,4,10,1,45.0,0
4200,3,8,191659,2,9,4,2,1,65.0,1
4201,2,8,196434,2,9,4,9,1,40.0,1
4202,4,1,206682,2,9,4,11,1,35.0,0
4203,3,1,98180,2,9,4,9,1,45.0,1
4204,1,8,303601,0,7,4,3,1,40.0,0
4205,2,5,196348,2,9,4,3,1,40.0,0
4206,1,8,179413,3,8,4,7,1,40.0,0
4207,3,8,238806,1,3,4,7,1,26.0,0
4208,2,8,323155,0,1,4,8,1,85.0,0
4209,2,8,173208,2,13,4,11,1,25.0,0
4210,2,8,184105,3,8,4,4,1,50.0,0
4211,3,1,421132,2,9,4,7,1,40.0,0
4212,2,8,171335,2,9,2,2,1,40.0,0
4213,2,4,205555,3,14,2,11,0,40.0,0
4214,1,8,144593,3,8,0,10,1,40.0,0
4215,3,1,187830,2,13,4,2,1,35.0,1
4216,1,8,116830,3,8,0,3,1,40.0,0
4217,1,8,121037,0,7,0,9,0,15.0,0
4218,1,8,408383,2,9,0,12,1,40.0,0
4219,3,8,179339,3,8,2,5,0,45.0,0
4220,2,8,202812,3,12,4,11,1,40.0,1
4221,2,1,237532,3,8,4,9,0,54.0,1
4222,1,5,30917,2,9,4,6,1,72.0,0
4223,3,8,59829,3,8,4,8,1,25.0,0
4224,1,8,380281,1,11,0,10,1,25.0,0
4225,1,8,134890,3,12,0,9,1,50.0,0
4226,3,8,68080,3,8,0,8,1,50.0,1
4227,1,3,191731,2,9,0,5,0,40.0,0
4228,1,8,180871,0,6,4,7,1,40.0,1
4229,3,1,109418,3,12,4,2,0,35.0,1
4230,1,8,74966,1,10,4,5,0,24.0,0
4231,1,8,312017,2,9,0,6,1,40.0,0
4232,1,8,175537,3,12,0,5,0,40.0,0
4233,3,8,673764,2,13,0,11,1,40.0,1
4234,1,8,184975,3,8,5,10,0,3.0,0
4235,1,8,209034,3,8,0,9,0,50.0,0
4236,4,8,180733,2,13,0,10,0,20.0,0
4237,4,8,264188,3,8,3,9,0,24.0,0
4238,1,8,132327,2,9,5,9,0,30.0,0
4239,2,1,41591,3,12,0,7,1,30.0,0
4240,2,8,169496,3,8,4,4,1,40.0,0
4241,2,8,259757,2,9,4,9,1,50.0,0
4242,2,8,113364,2,9,4,3,1,40.0,0
4243,2,8,253596,3,12,2,2,0,48.0,0
4244,1,1,137795,3,12,4,2,1,20.0,0
4245,3,1,138285,1,11,4,10,1,40.0,0
4246,3,8,147653,2,9,4,2,0,50.0,0
4247,3,8,200471,0,6,0,10,1,60.0,0
4248,1,8,157249,0,6,0,12,1,40.0,0
4249,1,8,198992,3,8,0,5,0,35.0,0
4250,2,2,254291,3,12,4,2,1,50.0,1
4251,1,0,33016,2,9,0,0,1,40.0,0
4252,2,8,384508,3,12,4,11,1,40.0,1
4253,1,8,141545,3,8,4,12,1,45.0,0
4254,2,2,357679,3,12,4,8,1,65.0,1
4255,1,8,168997,2,9,4,7,1,40.0,0
4256,1,1,197387,3,8,0,8,1,40.0,0
4257,3,8,161944,3,8,4,3,1,40.0,0
4258,2,8,49115,1,11,4,2,1,44.0,1
4259,3,8,35224,3,8,4,7,1,40.0,0
4260,1,8,56520,2,9,0,5,1,40.0,0
4261,3,8,46699,3,8,4,5,0,40.0,0
4262,2,8,33223,3,8,4,5,1,40.0,1
4263,1,8,250967,1,10,4,3,1,48.0,1
4264,1,3,255252,2,9,0,10,1,20.0,0
4265,3,8,156003,3,8,4,7,1,40.0,0
4266,3,1,263568,3,12,4,2,1,60.0,1
4267,1,8,195447,3,12,4,11,1,50.0,1
4268,2,3,212847,3,8,2,12,1,40.0,0
4269,1,8,255949,3,12,0,9,1,40.0,0
4270,1,8,112847,3,8,0,5,1,40.0,0
4271,1,8,161708,3,12,0,10,0,30.0,0
4272,2,8,233059,1,4,2,12,1,40.0,0
4273,1,8,136832,1,4,0,4,1,40.0,0
4274,2,8,153254,3,8,4,3,1,40.0,0
4275,2,8,193188,2,13,0,2,1,40.0,0
4276,3,8,175622,1,10,2,10,0,40.0,0
4277,1,8,253814,3,8,0,5,1,38.0,0
4278,1,8,196467,3,8,0,3,1,35.0,0
4279,1,8,132686,0,7,0,3,1,50.0,0
4280,1,4,190027,2,9,0,10,0,40.0,0
4281,1,8,142921,3,12,0,13,0,40.0,0
4282,3,3,142801,2,13,3,11,0,40.0,1
4283,3,2,233149,1,11,4,12,1,45.0,1
4284,3,8,139391,2,9,0,13,1,16.0,0
4285,2,8,420040,0,1,4,8,1,40.0,0
4286,3,8,232139,3,8,2,12,1,40.0,0
4287,3,8,213290,1,10,4,11,0,36.0,1
4288,1,0,87515,3,8,0,0,1,44.0,0
4289,2,8,187440,3,8,4,7,1,40.0,1
4290,2,1,360879,2,9,4,8,1,80.0,1
4291,2,8,134737,1,10,4,3,1,40.0,0
4292,3,8,190384,3,8,0,5,0,37.0,0
4293,4,3,205580,0,2,4,11,1,6.0,0
4294,1,8,433325,0,5,4,7,1,40.0,0
4295,2,8,152734,2,9,4,6,1,40.0,0
4296,2,5,37546,3,14,4,11,0,40.0,1
4297,1,8,238917,0,2,4,10,1,40.0,0
4298,1,8,142738,2,9,0,11,0,20.0,1
4299,3,8,158641,3,8,3,5,0,40.0,0
4300,1,8,206827,1,11,0,11,0,50.0,0
4301,3,0,346014,1,3,1,0,0,20.0,0
4302,3,3,34878,3,12,2,11,0,50.0,0
4303,2,8,174201,3,8,0,4,1,40.0,0
4304,1,8,332657,2,9,0,11,0,40.0,0
4305,2,1,65716,1,11,4,5,0,40.0,1
4306,2,8,148998,3,8,2,5,0,40.0,0
4307,1,8,184693,2,9,0,10,0,20.0,0
4308,2,8,239864,3,8,0,5,1,40.0,0
4309,1,5,332194,1,4,0,5,1,40.0,0
4310,1,8,300584,2,9,4,7,1,45.0,0
4311,1,8,204226,0,6,0,10,0,40.0,0
4312,2,5,68493,3,8,4,5,1,40.0,1
4313,2,8,101978,2,9,1,3,1,55.0,1
4314,1,3,47085,0,5,4,7,1,40.0,0
4315,2,8,33300,1,10,4,9,1,50.0,1
4316,2,1,168475,2,9,4,7,1,60.0,1
4317,2,3,174924,2,9,2,6,1,48.0,0
4318,2,1,145441,1,10,4,7,1,40.0,0
4319,3,8,101722,1,3,4,2,1,47.0,0
4320,1,8,33798,1,10,4,3,1,40.0,0
4321,1,8,351757,0,5,0,10,1,30.0,0
4322,2,5,77218,3,8,2,5,0,40.0,0
4323,2,0,195124,3,8,4,0,1,60.0,0
4324,1,8,58751,3,8,4,4,1,40.0,0
4325,3,2,182211,3,8,4,9,1,50.0,1
4326,2,2,139268,3,14,4,11,1,60.0,1
4327,1,8,207668,3,8,4,7,1,50.0,0
4328,1,8,107882,3,12,0,2,0,35.0,0
4329,1,8,557236,3,8,0,12,1,40.0,0
4330,1,8,154571,2,9,0,10,1,40.0,0
4331,3,8,201984,3,8,2,3,1,40.0,0
4332,1,8,264593,2,9,0,9,1,40.0,0
4333,2,8,132879,3,8,2,2,1,45.0,0
4334,3,8,105384,3,12,4,11,1,40.0,0
4335,3,1,71467,2,13,4,11,1,40.0,0
4336,2,1,114691,3,8,4,11,1,40.0,1
4337,3,8,267583,0,5,2,3,0,40.0,0
4338,3,8,320510,0,5,2,7,1,40.0,0
4339,1,4,117210,2,9,0,13,1,40.0,0
4340,2,8,29762,2,9,4,7,1,60.0,0
4341,2,4,190406,3,14,2,11,1,36.0,1
4342,2,3,117022,3,8,5,8,1,40.0,0
4343,1,1,267661,3,8,4,8,1,70.0,0
4344,3,8,114758,3,8,4,7,1,40.0,1
4345,2,8,183279,3,8,4,7,1,40.0,0
4346,2,3,273767,3,12,0,11,0,50.0,0
4347,2,8,231238,3,8,4,3,1,40.0,0
4348,2,8,314963,2,9,4,3,1,40.0,0
4349,1,8,139903,3,8,0,9,0,30.0,0
4350,2,8,166855,1,3,2,3,0,40.0,0
4351,1,8,342575,2,9,0,9,0,35.0,0
4352,2,8,362883,3,8,4,7,1,40.0,0
4353,2,8,148738,3,8,4,4,1,35.0,0
4354,3,8,144284,3,8,4,12,1,40.0,0
4355,2,8,97883,3,12,0,9,0,35.0,0
4356,1,8,74500,3,12,4,9,1,40.0,1
4357,1,0,180976,0,5,0,0,0,35.0,0
4358,3,8,166386,3,12,4,3,0,40.0,0
4359,2,8,24504,3,8,2,5,0,40.0,0
4360,3,8,221532,3,8,4,7,1,40.0,1
4361,3,8,282744,3,12,4,8,1,40.0,0
4362,1,8,200679,3,8,0,8,1,50.0,0
4363,2,8,199031,3,8,4,3,1,40.0,0
4364,4,0,177226,3,8,4,0,1,8.0,0
4365,4,8,154351,3,8,0,5,0,40.0,0
4366,2,2,188774,0,6,5,9,1,60.0,0
4367,2,8,174503,3,8,2,7,0,40.0,0
4368,3,8,180881,3,12,4,2,1,40.0,0
4369,1,8,82497,2,9,0,9,0,28.0,0
4370,1,5,86150,3,12,4,5,0,40.0,1
4371,2,8,175485,3,12,4,7,1,12.0,0
4372,2,8,415500,2,9,4,3,1,40.0,1
4373,1,8,199586,3,8,4,13,1,40.0,0
4374,1,8,125228,3,8,4,9,1,50.0,0
4375,2,8,178322,3,8,4,9,1,70.0,1
4376,3,8,379779,3,12,2,2,0,40.0,0
4377,3,5,264834,3,12,0,11,0,40.0,0
4378,2,8,188774,3,12,4,5,1,40.0,0
4379,1,8,315287,3,8,0,5,1,40.0,0
4380,1,8,161007,3,8,0,7,1,40.0,0
4381,2,8,266631,3,8,4,7,1,40.0,0
4382,2,1,152752,0,2,4,12,1,20.0,0
4383,2,2,120277,1,10,4,9,1,45.0,1
4384,2,8,144579,3,12,4,11,1,40.0,1
4385,3,8,31267,1,3,4,7,1,40.0,0
4386,3,8,248895,3,8,4,3,1,45.0,0
4387,1,8,325744,3,8,0,7,1,40.0,0
4388,1,8,222248,3,8,0,7,1,70.0,0
4389,1,8,155818,3,8,0,10,0,20.0,0
4390,2,8,478346,3,8,4,2,0,40.0,1
4391,1,0,268222,0,6,0,0,0,40.0,0
4392,2,8,160035,3,8,4,7,1,55.0,0
4393,1,0,284450,0,6,0,0,1,25.0,0
4394,3,8,137253,3,12,4,5,0,40.0,1
4395,2,1,308296,3,8,2,10,0,40.0,0
4396,1,8,249271,2,9,0,7,1,40.0,0
4397,2,8,257691,3,12,0,9,0,20.0,0
4398,3,8,177791,0,5,2,10,0,40.0,0
4399,1,8,197558,3,8,4,4,1,40.0,0
4400,1,8,73203,3,8,0,5,0,40.0,0
4401,2,8,401832,2,9,4,2,1,48.0,0
4402,1,3,250770,3,8,0,5,0,40.0,0
4403,1,3,137537,3,12,2,11,0,40.0,0
4404,1,8,154422,2,9,0,5,0,40.0,0
4405,1,8,169699,3,8,0,5,0,40.0,0
4406,1,8,144124,2,9,2,11,0,40.0,0
4407,2,8,102938,3,12,0,10,0,40.0,0
4408,3,8,43290,0,5,2,10,0,20.0,0
4409,3,8,121319,3,12,4,11,1,40.0,1
4410,4,8,94552,2,9,2,5,0,40.0,0
4411,4,0,378922,3,8,5,0,0,20.0,0
4412,1,8,213002,0,7,0,9,1,50.0,0
4413,1,1,103277,0,7,4,5,0,30.0,0
4414,1,1,420054,3,8,4,7,1,40.0,0
4415,3,0,274499,3,8,4,0,1,40.0,0
4416,4,8,185537,2,9,2,9,0,20.0,0
4417,2,8,151504,2,9,4,9,1,50.0,0
4418,2,8,143939,2,9,1,5,0,40.0,0
4419,1,0,355686,3,8,0,0,0,10.0,0
4420,4,8,105252,2,9,2,5,1,35.0,0
4421,3,8,362068,1,11,4,2,1,50.0,1
4422,3,8,102828,3,8,4,11,1,40.0,1
4423,1,4,152940,2,13,0,11,1,40.0,0
4424,2,8,116666,3,8,2,2,0,40.0,0
4425,1,8,132963,3,8,4,4,1,40.0,0
4426,2,2,362835,3,12,4,2,1,50.0,1
4427,2,8,214288,3,8,4,3,1,48.0,1
4428,3,2,24127,1,10,4,9,1,54.0,1
4429,2,8,208068,3,12,4,5,1,40.0,1
4430,1,1,209301,3,8,4,7,1,60.0,0
4431,2,8,123807,3,8,0,3,0,15.0,0
4432,1,1,171091,3,8,4,9,1,40.0,0
